Project;Manager;Category;Key;Author;ChangeDate;Field;From;To
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;ojoshi;2013-07-25T00:44:49.950+0000;Priority;Major;Blocker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;ojoshi;2013-07-25T00:45:48.801+0000;Version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-29T23:45:51.289+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;ojoshi;2013-07-30T00:32:21.192+0000;Attachment;;YARN-916-20130729.1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;ojoshi;2013-07-30T00:32:28.377+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T18:17:44.451+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T18:18:04.138+0000;Attachment;;MAPREDUCE-5385.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T18:18:16.292+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T18:18:16.292+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T20:06:06.723+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T20:06:06.723+0000;Fix version;;2.1.1-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-07-30T20:06:06.723+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;acmurthy;2013-09-24T23:33:16.684+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5385;vinodkv;2013-12-16T18:45:31.325+0000;Link;;This issue relates to MAPREDUCE-5685
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5391;cnauroth;2013-07-15T20:44:02.263+0000;Link;;This issue relates to MAPREDUCE-4401
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5391;cnauroth;2013-07-15T20:45:48.723+0000;Attachment;;MAPREDUCE-5391.1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5391;cnauroth;2013-07-17T21:29:43.367+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5391;cnauroth;2013-07-17T22:15:23.081+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5391;cnauroth;2013-07-17T22:15:23.081+0000;Fix version;;1-win
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5391;cnauroth;2013-07-17T22:15:23.081+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;hitesh;2013-07-17T14:23:17.818+0000;Resolution;;Invalid
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;hitesh;2013-07-17T14:23:17.818+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-17T19:44:04.961+0000;Status;Resolved;Reopened
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-17T19:44:04.961+0000;Resolution;Invalid;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-17T19:45:09.878+0000;Version;;1.1.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-17T19:45:09.878+0000;Version;;2.0.2-alpha
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-17T19:45:09.878+0000;Component;;mrv2
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-17T19:46:39.165+0000;Link;;This issue is broken by MAPREDUCE-4511
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-07-30T15:44:45.319+0000;Assignee;;Stanislav Barton
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;stanislav.barton;2013-08-01T10:13:30.385+0000;Release note;;Fixes blank Configuration object creation overhead by reusing the Job configuration in InMemoryReader.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;stanislav.barton;2013-08-01T10:13:30.385+0000;Status;Reopened;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;stanislav.barton;2013-08-01T14:40:20.214+0000;Attachment;;MAPREDUCE-5399.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;jlowe;2013-08-05T19:46:44.064+0000;Priority;Critical;Blocker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;acmurthy;2013-08-05T23:05:45.421+0000;Target version/s;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;sandyr;2013-08-05T23:26:21.848+0000;Summary;sort:2 large:1 number:1 map:1 tasks:1 cause:1 slow:1 reduce:1 phase:1 invariant:1 amount:1 data:1;unnecessary:1 configuration:1 instantiation:1 slows:1 merge:1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;sandyr;2013-08-05T23:45:38.077+0000;Fix version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;acmurthy;2013-08-06T02:09:38.687+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;acmurthy;2013-08-06T02:09:38.687+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;acmurthy;2013-08-06T02:10:03.997+0000;Link;;This issue is a clone of MAPREDUCE-5450
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5399;acmurthy;2013-08-27T22:21:58.701+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;yuzhihong@gmail.com;2013-07-19T05:14:46.717+0000;Assignee;;Ted Yu
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;yuzhihong@gmail.com;2013-07-19T05:15:10.444+0000;Attachment;;mapreduce-5404-v1.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;yuzhihong@gmail.com;2013-07-19T05:15:18.677+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;ozawa;2013-07-19T05:20:27.372+0000;Link;;This issue is related to MAPREDUCE-5265
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;yuzhihong@gmail.com;2013-07-19T06:44:14.156+0000;Attachment;;mapreduce-5404-v2.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;yuzhihong@gmail.com;2013-07-19T07:25:49.726+0000;Attachment;;mapreduce-5404-v3.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;yuzhihong@gmail.com;2013-07-19T20:51:16.941+0000;Attachment;mapreduce-5404-v1.txt;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T18:22:56.964+0000;Component;;jobhistoryserver
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T18:22:56.964+0000;Version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T18:22:56.964+0000;Version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T18:22:56.964+0000;Summary;used:1 ephemeral:1 port:1;use:1 ephemeral:1 ports:1 mode:1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T19:06:11.479+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T19:06:11.479+0000;Fix version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T19:06:11.479+0000;Fix version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T19:06:11.479+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;jlowe;2013-07-22T19:06:11.479+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;acmurthy;2014-01-28T23:33:38.305+0000;Fix version;2.4.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;acmurthy;2014-01-28T23:33:38.305+0000;Fix version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;acmurthy;2014-01-28T23:33:38.305+0000;Version;2.4.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;acmurthy;2014-01-28T23:33:38.305+0000;Version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;acmurthy;2014-02-24T20:57:11.779+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;aw;2014-09-03T23:35:26.078+0000;Fix version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;andrew.wang;2016-05-12T18:23:39.568+0000;Version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5404;andrew.wang;2016-05-12T18:23:39.568+0000;Version;;3.0.0-alpha1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5405;cnauroth;2013-07-19T18:59:57.535+0000;Attachment;;MAPREDUCE-5405.branch-1.1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5405;cnauroth;2013-07-22T18:32:17.389+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5405;cnauroth;2013-07-22T18:32:17.389+0000;Fix version;;1.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5405;cnauroth;2013-07-22T18:32:17.389+0000;Fix version;;1-win
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5405;cnauroth;2013-07-22T18:32:17.389+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5405;cnauroth;2013-07-22T18:32:17.389+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;jianhe;2013-07-23T19:51:33.478+0000;Link;;This issue relates to YARN-926
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;vinodkv;2013-07-24T03:30:52.574+0000;Attachment;;MAPREDUCE-5412.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;vinodkv;2013-07-24T03:49:59.139+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;vinodkv;2013-07-24T03:49:59.139+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;vinodkv;2013-07-24T03:49:59.139+0000;Fix version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;vinodkv;2013-07-24T03:49:59.139+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5412;acmurthy;2013-08-27T22:21:55.581+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;nemon;2013-07-24T08:20:39.272+0000;Attachment;;MAPREDUCE-5414.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;nemon;2013-07-24T08:21:13.366+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;nemon;2013-07-25T01:31:37.417+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;nemon;2013-07-25T01:33:18.750+0000;Attachment;;MAPREDUCE-5414.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;nemon;2013-07-25T01:33:27.987+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;devaraj.k;2013-09-09T06:51:23.793+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;devaraj.k;2013-09-09T06:51:23.793+0000;Fix version;;2.1.1-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;devaraj.k;2013-09-09T06:51:23.793+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;devaraj.k;2013-09-09T06:51:23.793+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;acmurthy;2013-09-24T23:33:34.196+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5414;jlowe;2013-10-10T18:27:11.478+0000;Fix version;;0.23.10
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;robsparker;2013-07-25T19:26:33.914+0000;Description;write:1 directory:1 getting:1 created:1 fs:1;write:1 directory:1 getting:1 created:1 fs:1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;robsparker;2013-07-25T19:27:00.616+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;robsparker;2013-07-25T19:28:09.901+0000;Attachment;;MAPREDUCE-5419.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;jlowe;2013-07-26T22:06:35.765+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;jlowe;2013-07-26T22:06:35.765+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;jlowe;2013-07-26T22:06:35.765+0000;Fix version;;0.23.10
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;jlowe;2013-07-26T22:06:35.765+0000;Fix version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;jlowe;2013-07-26T22:06:35.765+0000;Fix version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;jlowe;2013-07-26T22:06:35.765+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;acmurthy;2013-08-27T22:21:55.890+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;aw;2014-09-03T22:53:03.540+0000;Fix version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5419;aw;2015-03-10T04:30:49.630+0000;Version;trunk;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;djp;2013-07-26T10:57:22.045+0000;Link;;This issue relates to YARN-873
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;djp;2013-07-26T11:00:11.795+0000;Link;;This issue is related to HADOOP-9756
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;djp;2013-07-26T11:04:58.740+0000;Attachment;;MAPREDUCE-5421.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;djp;2013-07-26T11:05:24.644+0000;Target version/s;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;djp;2013-07-26T11:05:24.644+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;djp;2013-07-26T13:29:53.742+0000;Attachment;;MAPREDUCE-5421-v2.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;xgong;2013-07-26T19:08:35.038+0000;Link;;This issue is duplicated by MAPREDUCE-5424
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;vinodkv;2013-07-26T19:16:51.227+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;vinodkv;2013-07-26T19:16:51.227+0000;Fix version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;vinodkv;2013-07-26T19:16:51.227+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;vinodkv;2013-07-26T19:16:51.227+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;vinodkv;2013-07-26T19:17:14.789+0000;Component;;test
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;vinodkv;2013-07-26T19:17:14.789+0000;Priority;Major;Blocker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5421;acmurthy;2013-08-27T22:21:59.044+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;robsparker;2013-07-31T00:01:59.493+0000;Assignee;;Robert Parker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;robsparker;2013-07-31T00:08:45.417+0000;Attachment;;MAPREDUCE-5425.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;robsparker;2013-07-31T00:08:56.454+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;robsparker;2013-07-31T00:09:31.742+0000;Target version/s;2.3.0;trunk, 2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;robsparker;2013-08-04T14:08:08.724+0000;Attachment;;MAPREDUCE-5425-2.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;robsparker;2013-08-07T15:50:47.073+0000;Attachment;;MAPREDUCE-5425-3.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;jlowe;2013-08-07T20:10:11.630+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;jlowe;2013-08-07T20:10:11.630+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;jlowe;2013-08-07T20:10:11.630+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;jlowe;2013-08-07T20:10:11.630+0000;Fix version;;2.1.1-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;jlowe;2013-08-07T20:10:11.630+0000;Fix version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;acmurthy;2013-09-24T23:33:29.293+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;jlowe;2013-10-10T15:43:09.518+0000;Fix version;;0.23.10
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5425;aw;2014-09-03T23:52:30.976+0000;Fix version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;kkambatl;2013-07-29T18:17:39.045+0000;Assignee;;Karthik Kambatla
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;kkambatl;2013-07-31T00:23:53.590+0000;Attachment;;mr-5428-1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;kkambatl;2013-07-31T00:24:11.202+0000;Link;;This issue is blocked by HADOOP-9787
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;kkambatl;2013-08-01T06:19:43.749+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T20:07:42.332+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T20:07:42.332+0000;Fix version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T20:07:42.332+0000;Fix version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T20:07:42.332+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T20:07:42.332+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T23:56:47.332+0000;Fix version;2.1.0-beta;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;jlowe;2013-08-01T23:56:47.332+0000;Fix version;;2.1.1-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;acmurthy;2013-09-24T23:33:38.574+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;aw;2014-09-03T23:48:12.892+0000;Fix version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5428;gmcdonald;2014-11-03T18:06:04.682+0000;Assignee;Karthik Kambatla;Karthik Kambatla
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;tstclair;2013-05-30T18:56:24.081+0000;Attachment;;HADOOP-9610.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;tstclair;2013-05-30T18:56:46.506+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;tstclair;2013-05-30T20:06:59.115+0000;Description;dependencies:2 missing:1 mr:1 client:1 pom:1 exposed:1 running:1 system:1 regular:1 build:1 bypasses:1 issue:1 default:1;dependencies:2 missing:1 mr:1 client:1 pom:1 exposed:1 running:1 system:1 regular:1 build:1 bypasses:1 issue:1 default:1 patch:1 provided:1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Version;2.1.0-beta;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Component;build;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Component;;build
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Version;;2.1.0-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Key;HADOOP-9610;MAPREDUCE-5431
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;vinodkv;2013-07-29T19:53:22.201+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;tstclair;2013-07-29T20:21:55.329+0000;Assignee;;Timothy St. Clair
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;rrati_oss;2013-10-24T18:02:38.214+0000;Attachment;;HADOOP-2.2.0-9610.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;stevel@apache.org;2013-11-13T19:45:28.852+0000;Link;;This issue is depended upon by HADOOP-9991
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;stevel@apache.org;2013-11-13T19:53:43.696+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;stevel@apache.org;2013-11-13T19:53:43.696+0000;Fix version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;stevel@apache.org;2013-11-13T19:53:43.696+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;rrati_oss;2013-11-13T20:00:30.073+0000;Link;;This issue is duplicated by HADOOP-10096
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;acmurthy;2014-01-28T23:33:46.079+0000;Fix version;2.4.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;acmurthy;2014-01-28T23:33:46.079+0000;Fix version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;acmurthy;2014-02-24T20:57:49.714+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;andrew.wang;2016-05-12T18:22:18.948+0000;Version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5431;andrew.wang;2016-05-12T18:22:18.948+0000;Version;;3.0.0-alpha1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;robsparker;2013-08-01T21:06:39.117+0000;Attachment;;MAPREDUCE-5440.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;robsparker;2013-08-01T21:06:48.010+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;jlowe;2013-08-02T22:58:42.098+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;jlowe;2013-08-02T22:58:42.098+0000;Fix version;;2.1.1-beta
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;jlowe;2013-08-02T22:58:42.098+0000;Fix version;;0.23.10
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;jlowe;2013-08-02T22:58:42.098+0000;Fix version;;3.0.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;jlowe;2013-08-02T22:58:42.098+0000;Hadoop flags;;Reviewed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;jlowe;2013-08-02T22:58:42.098+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;acmurthy;2013-09-24T23:33:46.538+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;acmurthy;2014-01-28T23:33:42.819+0000;Version;2.4.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;acmurthy;2014-01-28T23:33:42.819+0000;Version;;2.3.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;aw;2014-09-03T23:52:31.281+0000;Fix version;3.0.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5440;aw;2015-03-10T04:30:43.865+0000;Version;trunk;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5442;yingdachen;2013-08-12T18:35:27.688+0000;Link;;This issue is related to MAPREDUCE-5451
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5442;yingdachen;2013-08-15T21:38:40.558+0000;Priority;Minor;Major
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-5442;yingdachen;2013-08-15T21:38:40.558+0000;Summary;setting:1 working:1 windows:1;setting:1 working:1 windows:1
